pickup_datetime,dropoff_datetime,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,trip_distance_km,passenger_count,surge_multiplier,fare_amount
16-05-2023 22:18,16-05-2023 22:37,40.87225113,-73.97254388,40.76222746,-74.16813243,24.91,1,2,46.4
23-04-2023 06:56,23-04-2023 07:13,40.52841354,-74.10284694,40.59194271,-74.06250425,8.35,1,2,16.99
08-05-2023 18:36,08-05-2023 18:41,40.57719498,-73.95306436,40.57029964,-74.04687508,10.44,1,1,24.1
15-01-2023 10:29,15-01-2023 10:41,40.51956636,-74.16856232,40.68335245,-74.05492136,22.13,2,1,40.98
15-06-2023 00:30,15-06-2023 01:26,40.58732738,-74.1053712,40.53479807,-74.12000876,6.05,4,2,14.24
09-05-2023 10:32,09-05-2023 11:11,40.59733482,-73.86862262,40.78417837,-74.07088111,30.56,4,1,52.09
16-03-2023 03:07,16-03-2023 03:20,40.68556921,-74.14482195,40.7410361,-74.18894405,7.87,2,1,17.17
21-04-2023 16:48,21-04-2023 17:40,40.84869145,-73.87563488,40.71953733,-73.8879576,14.4,4,1,26.2
19-02-2023 21:19,19-02-2023 22:01,40.54404643,-73.97464236,40.75710723,-73.82405154,28.96,1,1,50.67
02-03-2023 11:41,02-03-2023 11:58,40.82322023,-73.98332982,40.79292887,-73.99686228,3.68,3,1.5,10.96
17-02-2023 07:23,17-02-2023 07:40,40.57557958,-74.11198902,40.68387728,-73.76510642,40.34,3,1,70.38
10-06-2023 09:43,10-06-2023 10:27,40.6854192,-74.23741985,40.75431193,-73.71497622,58.49,4,1,99.62
10-04-2023 22:14,10-04-2023 23:02,40.52242033,-74.13572669,40.85630962,-73.82138461,50.9,3,1,87.22
13-03-2023 20:38,13-03-2023 21:36,40.5531309,-73.93600399,40.74691464,-73.81216042,25.53,2,2,43.99
17-03-2023 14:09,17-03-2023 15:02,40.69590661,-74.01835733,40.79361639,-74.11571586,15.31,1,1,30.26
30-05-2023 08:27,30-05-2023 09:06,40.56799418,-73.84321554,40.62055905,-73.84616252,5.84,2,1,12.83
29-03-2023 14:57,29-03-2023 15:31,40.81616157,-73.95617032,40.74460119,-74.16626583,24.64,3,1,46.91
19-06-2023 22:48,19-06-2023 23:28,40.50946863,-73.97992928,40.63762053,-74.01115101,14.64,3,2,30
21-05-2023 09:01,21-05-2023 09:38,40.76424383,-73.89367439,40.69142831,-74.17726201,32.5,4,2,55.97
29-01-2023 00:59,29-01-2023 01:59,40.8242669,-74.14995241,40.55506845,-73.82634189,46.72,4,1,78.16
13-01-2023 02:01,13-01-2023 02:07,40.53934526,-73.9506751,40.8119561,-74.18476464,39.89,2,1,71.29
21-06-2023 11:01,21-06-2023 11:31,40.70469966,-73.84033957,40.74883485,-73.96312657,14.48,1,1,25.72
01-03-2023 15:44,01-03-2023 16:39,40.81560428,-73.79685576,40.77349618,-73.83823898,6.55,2,1,16.85
20-02-2023 17:20,20-02-2023 18:20,40.8517309,-73.83354592,40.844574,-73.89386795,6.74,3,2,18.04
11-01-2023 05:12,11-01-2023 05:17,40.61446295,-73.93530486,40.65018674,-74.12032985,20.92,4,1.5,40.65
27-03-2023 19:27,27-03-2023 20:00,40.79245974,-74.19472028,40.76815334,-74.02839469,18.66,1,1,34.11
23-01-2023 02:46,23-01-2023 03:39,40.70107951,-74.00899296,40.79877863,-73.91526122,15.03,3,1.5,27.18
02-05-2023 18:04,02-05-2023 18:12,40.68971127,-74.07505968,40.81666035,-74.13648884,15.65,1,1,30.63
12-05-2023 03:11,12-05-2023 03:18,40.7883282,-73.82279687,40.54399226,-74.21870767,51.64,3,2,89.86
28-05-2023 20:53,28-05-2023 21:39,40.7785995,-73.89280076,40.69340781,-74.22640739,38.22,3,1,68.2
29-01-2023 08:42,29-01-2023 09:39,40.82027924,-74.16629458,40.52397186,-73.98779943,38.4,3,2,67.65
17-03-2023 01:47,17-03-2023 02:19,40.68174624,-74.04127532,40.69552559,-73.99128601,5.76,3,2,13.43
12-05-2023 22:51,12-05-2023 23:00,40.59222213,-73.85018298,40.6929351,-73.94650767,15.47,2,1.5,29.83
03-04-2023 16:08,03-04-2023 16:39,40.6558513,-73.74534868,40.53450342,-73.73474421,13.52,2,1.5,24.56
12-03-2023 01:04,12-03-2023 01:16,40.77891482,-73.86947609,40.71245918,-73.76264504,13.97,3,1.5,25.09
02-02-2023 18:43,02-02-2023 19:13,40.77456066,-73.74958554,40.70690102,-73.7006657,9.27,2,1,21.45
24-05-2023 18:37,24-05-2023 18:59,40.51201046,-73.92535602,40.57883267,-74.1934936,30.67,3,1,51.91
16-06-2023 18:58,16-06-2023 19:42,40.78265486,-74.0606545,40.70846879,-73.83473686,26.39,3,1,44.98
10-01-2023 06:41,10-01-2023 07:40,40.64411845,-73.86042618,40.66162737,-73.76767653,10.48,1,1,19.68
16-05-2023 12:41,16-05-2023 13:19,40.54948527,-73.87414053,40.55488143,-73.94592782,7.99,2,2,16.84
02-06-2023 00:03,02-06-2023 00:15,40.51146996,-74.19160615,40.61555923,-73.89289952,35.11,2,1,63.56
19-02-2023 16:31,19-02-2023 16:59,40.50488143,-73.93509357,40.89305786,-73.91754439,43.13,1,2,75.71
05-05-2023 01:33,05-05-2023 02:25,40.87647556,-74.04751581,40.85011318,-74.156541,12.45,2,1,24.59
10-06-2023 01:42,10-06-2023 01:59,40.67155765,-74.00173961,40.62289755,-73.94876893,7.98,4,2,16.27
20-03-2023 23:11,20-03-2023 23:58,40.66212861,-74.19006813,40.77730412,-73.91170635,33.44,3,1,58.76
11-05-2023 02:17,11-05-2023 02:42,40.76678422,-73.71275486,40.89288882,-74.05885633,40.89,1,1,69.19
19-01-2023 07:11,19-01-2023 07:39,40.70238982,-73.73696579,40.59588323,-74.17140363,49.65,4,1,84.62
25-03-2023 08:35,25-03-2023 08:48,40.85930496,-74.17514203,40.52620817,-74.17108151,36.98,3,1.5,63.93
24-03-2023 09:40,24-03-2023 10:26,40.58033578,-73.82372809,40.53471001,-74.15968876,37.63,3,1,64.41
20-03-2023 00:22,20-03-2023 01:15,40.52908367,-73.96613569,40.73135578,-74.22304603,36.29,2,2,61.91
12-04-2023 21:24,12-04-2023 22:11,40.65605962,-73.80346159,40.86811195,-74.23642844,53.51,3,1,91.25
08-02-2023 01:47,08-02-2023 01:52,40.52918509,-73.98295913,40.52532559,-73.98858853,0.76,2,1,7.65
17-04-2023 09:26,17-04-2023 10:05,40.82332341,-74.18034405,40.8198106,-74.16644292,1.59,3,1,7.56
10-06-2023 05:25,10-06-2023 05:36,40.86426415,-73.80964146,40.66529899,-74.23207579,51.83,3,1,86.16
25-03-2023 00:21,25-03-2023 00:50,40.50955367,-74.07891809,40.74690923,-73.96725031,29.12,2,1,52.61
26-05-2023 13:55,26-05-2023 14:10,40.79893351,-73.90530485,40.58106071,-73.94290037,24.54,1,1,42.35
02-05-2023 03:04,02-05-2023 03:42,40.85501993,-74.23179474,40.6460093,-73.81942491,51.32,1,1.5,88.99
08-04-2023 05:00,08-04-2023 05:14,40.64120106,-74.18722862,40.67996493,-74.07586296,13.09,2,1,25.85
13-02-2023 13:56,13-02-2023 14:53,40.74802599,-73.86828483,40.58534195,-74.19634808,40.65,3,1,71.58
07-01-2023 23:31,07-01-2023 23:54,40.81172483,-73.97020261,40.88439814,-73.88255842,12.64,3,1,26.12
27-06-2023 07:57,27-06-2023 08:11,40.5446466,-74.0604094,40.68983425,-73.9935286,17.74,2,2,31.98
18-06-2023 22:09,18-06-2023 22:33,40.5016297,-74.08172965,40.841314,-74.12904882,38.07,4,1.5,68.1
09-02-2023 07:49,09-02-2023 08:42,40.50484965,-73.75837727,40.57409273,-74.00920894,28.88,1,1.5,49.5
28-03-2023 01:43,28-03-2023 02:17,40.58463788,-73.73301455,40.59680592,-74.07125486,37.57,2,1,65.24
13-01-2023 15:56,13-01-2023 16:06,40.61702523,-73.735822,40.77634872,-74.20116767,54.6,2,1,89.89
02-04-2023 16:36,02-04-2023 17:24,40.60002726,-74.09908485,40.63491636,-73.79871741,33.56,2,1.5,57.52
11-04-2023 20:06,11-04-2023 20:45,40.61229233,-73.84814926,40.54656474,-74.09119869,27.95,4,1,47.67
29-04-2023 13:55,29-04-2023 14:48,40.85751006,-73.98596709,40.72119726,-73.85972941,20.62,2,1,35.54
22-06-2023 00:50,22-06-2023 01:35,40.5830469,-73.80203674,40.75968407,-74.03782697,32.7,2,1,54.83
05-02-2023 00:26,05-02-2023 01:21,40.70486968,-73.91639365,40.76290586,-73.77862281,16.59,3,1.5,30.98
09-05-2023 01:45,09-05-2023 02:30,40.71558655,-73.7287631,40.51545555,-73.75073605,22.35,1,1,38.97
08-02-2023 12:55,08-02-2023 13:03,40.79282526,-73.96709601,40.87114779,-74.04551349,12.3,1,1.5,22.37
22-01-2023 09:23,22-01-2023 10:10,40.82122044,-73.86613875,40.59270559,-73.74356742,28.78,2,1,53.24
31-01-2023 03:11,31-01-2023 03:59,40.79329844,-74.10133713,40.68644306,-73.79781452,35.72,2,2,61.06
21-01-2023 08:20,21-01-2023 08:47,40.73789894,-73.79174912,40.6778123,-73.77645735,6.88,2,2,14.93
07-03-2023 22:46,07-03-2023 23:28,40.58029583,-73.86172283,40.65994767,-73.92405568,11.23,2,2,24.09
07-02-2023 08:27,07-02-2023 08:59,40.73358854,-73.80644937,40.899514,-73.87754081,20.04,2,2,37.16
22-04-2023 01:11,22-04-2023 02:06,40.87534809,-74.02808762,40.67981931,-73.82135216,31.59,2,1,56.15
15-01-2023 10:16,15-01-2023 11:14,40.5637224,-73.91968725,40.73219257,-74.23864055,40.04,4,1,70.85
09-05-2023 17:20,09-05-2023 17:56,40.80777465,-73.79375065,40.87302628,-74.20925702,46.69,4,2,77.59
01-06-2023 00:04,01-06-2023 00:42,40.83951212,-73.79646777,40.88951161,-73.96639436,19.66,1,1,37.74
31-05-2023 12:15,31-05-2023 13:07,40.59496627,-74.15967053,40.68707231,-73.80986917,40.15,4,1,69.67
03-04-2023 03:07,03-04-2023 04:03,40.68121913,-73.96242163,40.57892811,-74.12929063,21.73,2,1,41.66
12-01-2023 22:05,12-01-2023 22:30,40.79276153,-73.89670849,40.79115663,-73.92704353,3.37,4,1,8.38
18-05-2023 07:15,18-05-2023 07:36,40.53287103,-74.11837713,40.81723395,-73.84858529,43.51,3,2,76.45
14-04-2023 03:28,14-04-2023 03:58,40.63773799,-73.81231411,40.54782638,-74.24877222,49.46,1,1,82.21
22-02-2023 09:49,22-02-2023 10:07,40.69254853,-73.71243969,40.82174457,-73.92113851,27.25,1,1.5,47.95
07-02-2023 08:28,07-02-2023 09:24,40.6791262,-74.13612522,40.77618975,-74.07176475,12.93,3,1,25.26
15-06-2023 17:22,15-06-2023 18:02,40.71260466,-73.8448473,40.5171404,-73.73889215,24.68,4,1,44.18
30-05-2023 09:49,30-05-2023 10:16,40.78151334,-74.15390653,40.88379363,-74.0255522,18.22,2,2,32.04
06-02-2023 02:20,06-02-2023 02:36,40.86206094,-74.17742301,40.58554843,-74.05455317,33.59,2,2,60.57
22-05-2023 12:09,22-05-2023 12:15,40.88620815,-74.08229728,40.75279649,-73.9332023,22.21,2,1.5,42.33
09-03-2023 03:26,09-03-2023 03:52,40.55606934,-73.86625941,40.70607628,-73.70262377,24.64,4,1,43.46
19-03-2023 03:44,19-03-2023 03:52,40.80871239,-73.71439351,40.68285447,-74.1337992,48.6,2,1,84.76
08-02-2023 21:57,08-02-2023 22:53,40.77290166,-73.88153261,40.63628533,-73.95241733,17.08,3,1,33.03
01-05-2023 19:44,01-05-2023 20:34,40.5348267,-74.16886118,40.72508157,-73.79195504,46.86,3,1,78.1
14-02-2023 21:31,14-02-2023 22:31,40.725691,-74.23489947,40.69537893,-73.76799489,51.94,3,1,88.97
13-03-2023 04:48,13-03-2023 05:38,40.88488572,-73.98507001,40.88225678,-74.24275384,28.6,1,1.5,52.08
07-04-2023 00:06,07-04-2023 00:40,40.57060647,-74.2245418,40.87413479,-73.87368336,51.5,2,1,85.65
24-04-2023 01:17,24-04-2023 02:14,40.55218223,-74.12657928,40.71494793,-73.74755048,45.79,3,1,77.72
29-03-2023 05:12,29-03-2023 05:22,40.71427991,-73.90570323,40.80567537,-73.9315544,10.54,2,1,21.63
24-01-2023 03:43,24-01-2023 04:30,40.83742978,-74.22406458,40.79470949,-73.70076549,58.28,1,1,98.41
29-04-2023 06:31,29-04-2023 07:24,40.68539138,-74.21672591,40.63609444,-73.95833837,29.2,1,1,53.28
19-01-2023 13:08,19-01-2023 13:30,40.76348795,-74.16144089,40.81442279,-73.70242158,51.26,3,1.5,85.7
30-01-2023 20:09,30-01-2023 20:24,40.75523442,-74.22906549,40.74085131,-73.71508919,57.07,1,1,97.44
26-04-2023 10:13,26-04-2023 10:59,40.61837517,-74.06926891,40.81525641,-73.785707,38.32,3,1,64.67
26-03-2023 13:39,26-03-2023 13:55,40.84407553,-73.89527578,40.62934323,-74.08187852,31.58,2,1,56.67
17-04-2023 08:34,17-04-2023 08:44,40.61781734,-73.89879235,40.88102715,-73.8856743,29.25,1,1,50.04
04-04-2023 16:09,04-04-2023 16:41,40.78742872,-73.74528327,40.70872146,-74.21396523,52.75,4,1,88.72
02-06-2023 19:50,02-06-2023 20:43,40.56528972,-73.84676303,40.88145595,-74.00731152,39.36,2,1,67.47
19-04-2023 10:40,19-04-2023 10:52,40.69499689,-73.73553451,40.83834359,-73.76022601,16.15,2,1,30.82
14-04-2023 04:55,14-04-2023 05:17,40.67375327,-74.13746626,40.73858687,-74.03182139,13.76,2,2,28.86
10-06-2023 04:33,10-06-2023 05:19,40.8455169,-73.81746403,40.89177976,-73.86196197,7.13,3,1,18.74
20-06-2023 23:21,21-06-2023 00:08,40.79305465,-73.83294572,40.82106766,-74.05229798,24.55,2,1,42.11
10-03-2023 16:06,10-03-2023 16:20,40.66840525,-73.87670598,40.78488145,-73.86177021,13.03,2,1,27.47
20-06-2023 20:16,20-06-2023 20:34,40.69843316,-73.8011577,40.89542825,-74.23624505,53.01,1,1.5,91.26
11-06-2023 15:34,11-06-2023 15:49,40.55791087,-74.14648332,40.60606381,-73.80649005,38.12,4,1,64.86
04-05-2023 22:51,04-05-2023 23:05,40.82139625,-74.16584387,40.53496412,-73.87510325,45.3,2,2,78.94
29-06-2023 18:07,29-06-2023 18:27,40.8540127,-73.78992821,40.65452798,-73.79414217,22.15,1,2,40.71
12-02-2023 17:21,12-02-2023 17:56,40.78621732,-73.73393984,40.80266399,-74.15621368,46.91,1,1,81.11
18-05-2023 18:21,18-05-2023 18:48,40.73424175,-74.24135628,40.6949187,-73.8644782,42.06,4,1,73.41
18-05-2023 01:05,18-05-2023 01:47,40.53871509,-74.12382646,40.70718017,-73.93376088,28.19,4,2,50.8
28-02-2023 00:21,28-02-2023 00:39,40.77995387,-73.98482335,40.83047813,-73.88769744,12.15,4,1,25.8
20-03-2023 14:39,20-03-2023 14:57,40.84990659,-74.1550892,40.75549925,-73.85081398,35.36,2,1,61.92
21-02-2023 06:47,21-02-2023 07:05,40.57073192,-73.99779065,40.5150373,-74.14365235,17.33,4,1,32.69
13-06-2023 10:07,13-06-2023 10:23,40.55694486,-74.15795994,40.80076281,-73.75620074,52.16,1,2,88.88
24-06-2023 11:50,24-06-2023 11:55,40.56143279,-73.81065604,40.70963917,-73.70997201,19.89,1,1,36.64
30-05-2023 07:42,30-05-2023 08:21,40.77465596,-74.08540122,40.5290634,-74.20750803,30.44,3,1,55.07
26-01-2023 12:15,26-01-2023 12:55,40.51298464,-73.81826754,40.56286254,-73.74952423,9.43,4,1,20.12
02-02-2023 13:50,02-02-2023 14:50,40.87821798,-74.16104569,40.82753859,-73.99507955,19.26,2,1,38.23
13-02-2023 12:45,13-02-2023 13:22,40.58763846,-73.91926751,40.70541653,-74.18475439,32.24,2,1.5,54.53
14-04-2023 19:17,14-04-2023 19:47,40.63851513,-73.7988493,40.82598955,-73.88693314,22.99,4,1,40.91
24-03-2023 22:15,24-03-2023 23:12,40.53846862,-74.10576554,40.57938659,-73.79501575,34.79,1,1.5,61.32
11-06-2023 08:50,11-06-2023 09:17,40.65867035,-73.89247369,40.54208183,-73.90440413,13.01,4,1,25.61
07-01-2023 08:10,07-01-2023 08:51,40.84352835,-74.24778007,40.58435949,-74.13260753,31.48,2,1.5,53.04
27-06-2023 11:26,27-06-2023 11:34,40.69082781,-73.84568669,40.74073644,-73.90335837,8.47,4,1.5,16.26
05-05-2023 16:54,05-05-2023 17:01,40.84226788,-74.12915726,40.80281804,-73.99127167,15.92,3,1,30.47
08-03-2023 02:33,08-03-2023 03:10,40.68208737,-74.19446207,40.55744635,-73.98438678,27.11,2,1.5,47.41
23-02-2023 20:40,23-02-2023 20:53,40.5540845,-73.96302819,40.52475059,-73.985433,4.1,1,1,13.72
28-06-2023 16:20,28-06-2023 16:56,40.54865423,-73.86721774,40.79902186,-74.1975587,46.01,2,2,79.36
21-06-2023 16:29,21-06-2023 17:21,40.66962597,-73.89601575,40.51037364,-73.79750068,20.79,1,1.5,36.66
22-03-2023 07:19,22-03-2023 07:50,40.79369688,-73.72210081,40.74012343,-73.8845671,18.99,4,1.5,34.63
17-02-2023 14:57,17-02-2023 15:11,40.53619643,-73.86626285,40.72411618,-73.83647059,21.12,2,1,37.38
20-03-2023 19:16,20-03-2023 19:56,40.84786968,-74.03477721,40.53117054,-74.11797912,36.35,2,1,61.76
14-02-2023 23:26,14-02-2023 23:39,40.59724642,-73.79535273,40.88101881,-73.9545186,36.12,4,2,65.16
05-05-2023 10:31,05-05-2023 11:11,40.5065726,-74.02881689,40.62094735,-74.04725997,12.86,2,1,27.84
23-03-2023 11:55,23-03-2023 12:18,40.81147801,-74.07287714,40.55449687,-73.99571771,29.78,3,1.5,52.39
28-06-2023 06:49,28-06-2023 07:15,40.73825239,-73.87551968,40.69440893,-73.89688408,5.41,1,1,15.55
25-06-2023 18:19,25-06-2023 19:06,40.64167323,-74.24533294,40.60313187,-73.8372685,45.5,1,1,80.19
31-03-2023 02:21,31-03-2023 02:50,40.86554516,-73.94581559,40.83821656,-73.87242331,8.69,3,1,16.83
15-05-2023 07:32,15-05-2023 08:10,40.81968784,-73.78010967,40.51923704,-74.01698038,42.47,3,2,71.22
15-01-2023 16:50,15-01-2023 17:18,40.58956201,-74.12544665,40.56606705,-73.94493263,20.21,3,1,38.3
25-05-2023 18:05,25-05-2023 18:30,40.89699872,-73.99432158,40.71430742,-74.02814245,20.62,1,1,38.09
24-02-2023 08:25,24-02-2023 08:40,40.65589891,-74.16098588,40.66735335,-73.8375408,35.92,3,1,63.61
26-02-2023 07:32,26-02-2023 08:13,40.86802154,-73.94147897,40.85326924,-74.0887786,16.43,1,1.5,30.08
28-04-2023 01:55,28-04-2023 02:05,40.87371585,-74.21452921,40.57226919,-73.83579253,53.73,4,1.5,93.23
21-05-2023 21:49,21-05-2023 22:31,40.67331808,-73.8320131,40.66641868,-73.87692622,5.04,1,1,15.25
14-05-2023 19:02,14-05-2023 19:18,40.55275517,-73.70810901,40.84574928,-73.96693702,43.39,1,1,75.59
16-06-2023 20:14,16-06-2023 21:07,40.63341334,-73.87098316,40.86948543,-73.70917436,31.77,3,2,53.84
22-04-2023 20:11,22-04-2023 20:52,40.82306213,-74.2019832,40.81333447,-73.82202538,42.19,1,2,74.05
09-03-2023 18:39,09-03-2023 19:33,40.54363587,-73.88634475,40.5465583,-73.98088126,10.5,2,1,24.07
30-03-2023 16:39,30-03-2023 17:12,40.77059534,-74.11290327,40.65497437,-73.98567653,19.08,2,1.5,36.83
25-03-2023 21:38,25-03-2023 22:25,40.53237325,-74.23015066,40.53451102,-73.80554743,47.13,2,1,81.91
06-04-2023 19:25,06-04-2023 20:11,40.7277488,-73.97258143,40.76582393,-73.88656064,10.44,2,2,19.49
16-05-2023 11:37,16-05-2023 12:10,40.80525078,-73.71811659,40.64029072,-74.17604029,54.03,1,2,93.06
21-04-2023 19:23,21-04-2023 19:33,40.79235497,-73.74804743,40.74274359,-74.02886699,31.65,3,1,53.36
24-02-2023 02:39,24-02-2023 03:16,40.67515827,-73.94588298,40.86236359,-73.82271735,24.87,3,1,44.65
21-04-2023 18:06,21-04-2023 18:26,40.73362821,-74.22056917,40.54716044,-73.8916595,41.97,4,1,73.43
31-05-2023 11:36,31-05-2023 11:45,40.62802614,-74.14823436,40.65727186,-73.77612776,41.43,4,2,72.39
11-05-2023 14:43,11-05-2023 15:37,40.63311538,-73.78275132,40.66068462,-73.86311427,9.43,4,1,20.02
21-05-2023 17:38,21-05-2023 17:50,40.56259921,-73.81088634,40.84870949,-73.81664238,31.76,2,2,56.58
13-05-2023 16:49,13-05-2023 17:17,40.78618958,-73.86937266,40.66460617,-74.02937183,22.31,3,1.5,40.83
19-03-2023 04:24,19-03-2023 04:44,40.6960507,-74.03644509,40.8752881,-73.76856632,35.78,4,1,62.22
21-01-2023 17:12,21-01-2023 17:50,40.53029501,-74.04280853,40.53769717,-73.78646763,28.47,1,1,51.97
18-05-2023 18:57,18-05-2023 19:11,40.70743089,-74.03950095,40.63259633,-74.17966787,17.64,3,1,33.46
19-04-2023 08:33,19-04-2023 09:11,40.77719155,-74.01448571,40.82173716,-73.87199265,16.57,2,1.5,31.98
19-02-2023 01:37,19-02-2023 02:17,40.7920909,-73.88118228,40.62915794,-73.79777935,20.32,3,1,39.67
21-01-2023 12:32,21-01-2023 13:22,40.55780559,-73.83049411,40.60417598,-73.7825804,7.4,1,1,18.55
29-05-2023 23:43,29-05-2023 23:56,40.62671371,-73.71719314,40.51602951,-73.99407436,33.1,4,1,60.24
28-04-2023 02:06,28-04-2023 03:01,40.59679267,-74.01884121,40.66718434,-73.92241493,13.25,1,1,24.62
20-02-2023 00:11,20-02-2023 00:50,40.71419146,-73.73576307,40.50434735,-73.90738088,30.09,3,1,51.85
12-02-2023 17:27,12-02-2023 18:05,40.79557788,-73.75058102,40.50077754,-73.73910239,32.75,4,1,58.94
26-02-2023 16:42,26-02-2023 17:39,40.81135853,-73.80202882,40.86309965,-74.13549731,37.46,2,1,63.8
26-05-2023 15:55,26-05-2023 16:16,40.59792832,-73.97162031,40.55448802,-74.12205231,17.38,1,2,30.55
12-01-2023 22:30,12-01-2023 22:43,40.67319603,-74.20124923,40.80519209,-74.01851903,25.02,1,1,43.25
11-05-2023 11:01,11-05-2023 11:09,40.82657241,-73.74268971,40.75440722,-74.1001014,40.47,4,1.5,71.67
24-06-2023 22:27,24-06-2023 23:09,40.56453127,-73.91322771,40.7860513,-73.88350997,24.81,4,2,47.07
22-06-2023 09:23,22-06-2023 09:33,40.65134753,-73.87364894,40.71796127,-74.16274675,32.93,4,1.5,57.09
12-04-2023 15:15,12-04-2023 16:04,40.77179725,-73.80850119,40.8149964,-73.89198796,10.43,1,1,22.14
06-04-2023 02:03,06-04-2023 02:38,40.83136676,-73.98107776,40.52254163,-74.08586361,36.2,3,1.5,61.28
20-06-2023 22:51,20-06-2023 23:42,40.80023488,-73.95037101,40.85572447,-73.79617041,18.19,1,2,33.08
22-02-2023 15:32,22-02-2023 16:17,40.57258043,-74.07255895,40.53359186,-73.89764333,19.89,4,1,35.17
01-02-2023 12:41,01-02-2023 13:31,40.88830836,-74.2458431,40.70104464,-73.9680107,37.19,1,1,65.09
25-01-2023 10:32,25-01-2023 11:28,40.72579013,-73.88549535,40.6960626,-74.08738679,22.65,4,1.5,39.03
07-03-2023 16:51,07-03-2023 17:37,40.72397035,-74.21570187,40.61078801,-74.12423386,16.15,1,2,30.27
07-01-2023 10:49,07-01-2023 11:34,40.85523643,-73.97675972,40.87933704,-73.74965986,25.35,3,2,45.9
28-04-2023 07:36,28-04-2023 08:09,40.73369865,-74.23566721,40.75437132,-73.96877758,29.71,4,2,51.14
10-05-2023 20:00,10-05-2023 20:49,40.64877491,-73.88983335,40.59251459,-73.85374304,7.42,3,2,16.54
14-03-2023 03:46,14-03-2023 04:09,40.51206866,-74.08438123,40.56159176,-73.71337399,41.55,4,1,70.35
10-03-2023 10:30,10-03-2023 11:09,40.79947263,-73.93899275,40.84126271,-74.21418728,30.9,4,1,52.19
19-06-2023 19:00,19-06-2023 19:15,40.59154069,-73.82524041,40.7525116,-73.7527462,19.6,4,1,34.91
09-02-2023 03:30,09-02-2023 04:10,40.87800118,-73.71347805,40.8572685,-74.22233951,56.53,2,1,96.01
18-05-2023 17:39,18-05-2023 18:24,40.51566293,-74.01634447,40.69695871,-74.02952259,20.18,4,1.5,37.31
18-04-2023 20:01,18-04-2023 20:55,40.53265575,-74.11280471,40.88628127,-73.82026922,50.94,2,1,85.28
19-05-2023 22:06,19-05-2023 22:34,40.81749427,-74.0415342,40.57759225,-74.16098585,29.75,1,1.5,53.33
10-02-2023 02:07,10-02-2023 02:53,40.55298989,-74.01440194,40.53788241,-74.16001948,16.25,2,1,32.22
16-05-2023 06:17,16-05-2023 06:59,40.53991706,-73.78065363,40.56574272,-73.864222,9.71,1,1,22.72
09-02-2023 11:29,09-02-2023 11:34,40.61496556,-74.11788379,40.69660367,-73.96101923,19.63,1,1.5,38.16
11-05-2023 22:47,11-05-2023 23:07,40.60452448,-74.24426535,40.75519991,-73.80152659,51.91,2,1,89.83
12-01-2023 08:32,12-01-2023 09:20,40.5835266,-74.19664873,40.59474855,-74.17821848,2.4,3,1,8.98
05-06-2023 18:21,05-06-2023 18:30,40.78286963,-74.04982293,40.60952361,-73.76749146,36.77,3,1,64.71
31-03-2023 16:07,31-03-2023 17:07,40.55143594,-73.98027285,40.53898036,-73.95560268,3.07,2,1,8.28
02-05-2023 17:18,02-05-2023 18:16,40.88598397,-73.74830558,40.7752585,-74.10618028,41.58,2,1,72.96
13-01-2023 12:56,13-01-2023 13:20,40.79486587,-73.96522944,40.69009198,-73.95839895,11.65,1,1,25.51
05-01-2023 23:28,05-01-2023 23:54,40.66304793,-73.86119655,40.50993234,-74.03564106,25.76,3,2,45.24
03-06-2023 11:43,03-06-2023 11:52,40.50664979,-73.77138297,40.67382956,-73.91506436,24.47,4,1.5,42.71
07-03-2023 15:17,07-03-2023 15:39,40.60312103,-73.76600846,40.81222191,-73.87151227,26,4,1,45.44
22-03-2023 04:19,22-03-2023 05:06,40.62415033,-74.0042158,40.8232197,-73.82805099,29.51,3,1,53.94
02-06-2023 13:08,02-06-2023 13:53,40.71049105,-73.89947624,40.77335622,-74.07091639,20.27,1,1,37.8
11-02-2023 18:34,11-02-2023 19:34,40.81236327,-74.22655865,40.63903873,-74.21013228,19.33,2,2,37.85
01-06-2023 04:02,01-06-2023 04:13,40.75410327,-74.20262541,40.69449049,-74.13027251,10.41,1,1.5,20.22
06-02-2023 11:49,06-02-2023 12:46,40.75327486,-74.0639713,40.60381627,-73.86677609,27.47,3,2,50.91
25-03-2023 03:23,25-03-2023 04:04,40.51453362,-73.92954504,40.8138077,-74.23829406,47.73,2,1,80.91
11-02-2023 05:49,11-02-2023 06:36,40.82586656,-74.10319143,40.67969283,-74.01751562,18.81,2,1,37.13
25-04-2023 05:01,25-04-2023 05:07,40.59217308,-74.16973177,40.65636558,-73.85085937,36.1,3,1,62.25
24-03-2023 03:10,24-03-2023 03:24,40.71950984,-73.94722388,40.55450921,-73.77686301,26.33,3,1,49.45
21-04-2023 08:01,21-04-2023 08:21,40.84558524,-74.19864761,40.79389269,-73.83687626,40.56,4,1,71.72
05-05-2023 14:30,05-05-2023 15:18,40.80673767,-73.8750628,40.58088612,-74.00261776,28.79,4,1,50.97
26-06-2023 17:14,26-06-2023 17:56,40.86370263,-74.17838504,40.71905866,-73.96835208,28.31,3,1,47.83
12-01-2023 11:49,12-01-2023 12:28,40.7866231,-74.02284038,40.8144159,-74.24586226,24.95,1,1,44.75
